id,name,description,material_category_id,alternative_names,scientific_name,distribution,variation_name,custom_id,version,is_verified,source,ingredients,created_at,updated_at,created_by
3000,Alumina,"Material from Idemat 2025 dataset - ",63,Alumina,,,,40c29be9-d418-474d-9601-052780269a17,1,false,Idemat 2025,,2025-07-29 14:48:29.186864,2025-07-29 14:48:29.186868,
3001,Boron Carbide,"Material from Idemat 2025 dataset - ",2,Boron Carbide,,,,25f21c9f-2a2e-4749-a43b-295c26abd102,1,false,Idemat 2025,,2025-07-29 14:48:29.613187,2025-07-29 14:48:29.613196,
3002,Germanium,"Material from Idemat 2025 dataset - ",2,Germanium,,,,08d14d45-c486-459b-9120-21fb881fce08,1,false,Idemat 2025,,2025-07-29 14:48:30.051861,2025-07-29 14:48:30.051867,
3003,Glaze (in addition to Porcelain and Stoneware),"Material from Idemat 2025 dataset - ",2,Glaze (in addition to Porcelain and Stoneware),,,,d244771b-b343-48f3-8156-ece8cf0296c3,1,false,Idemat 2025,,2025-07-29 14:48:30.494489,2025-07-29 14:48:30.494497,
3004,Porcelain,"Material from Idemat 2025 dataset - ",2,Porcelain,,,,506983cb-04f7-421e-a558-340eb9701525,1,false,Idemat 2025,,2025-07-29 14:48:30.950152,2025-07-29 14:48:30.950159,
3005,PZT Piezo-electric ceramic,"Material from Idemat 2025 dataset - ",2,PZT Piezo-electric ceramic,,,,293604f5-bce4-4d25-935f-66fe0a2202bd,1,false,Idemat 2025,,2025-07-29 14:48:31.425636,2025-07-29 14:48:31.425648,
3006,Silicon (purified) for electronics and PV cells,"Material from Idemat 2025 dataset - ",2,Silicon (purified) for electronics and PV cells,,,,c522d4ab-e829-4d31-a878-a3ba5f1cc5da,1,false,Idemat 2025,,2025-07-29 14:48:31.917139,2025-07-29 14:48:31.917143,
3007,Silicon carbide,"Material from Idemat 2025 dataset - ",2,Silicon carbide,,,,d91e3282-e04e-4a35-a263-a088c9cf33b7,1,false,Idemat 2025,,2025-07-29 14:48:32.403499,2025-07-29 14:48:32.403505,
3008,Silicon Nitride,"Material from Idemat 2025 dataset - ",2,Silicon Nitride,,,,6acbbfd2-c7da-422a-b001-3fc04cb4eaca,1,false,Idemat 2025,,2025-07-29 14:48:32.916035,2025-07-29 14:48:32.916045,
3009,Stoneware,"Material from Idemat 2025 dataset - ",2,Stoneware,,,,bdb4b0fa-f21b-4749-b8ab-4df58a86ec27,1,false,Idemat 2025,,2025-07-29 14:48:33.394922,2025-07-29 14:48:33.394931,
3010,Tungsten Carbide,"Material from Idemat 2025 dataset - ",2,Tungsten Carbide,,,,c918ecf9-8029-4f01-a9e8-bc12140cb295,1,false,Idemat 2025,,2025-07-29 14:48:33.901167,2025-07-29 14:48:33.901173,
3011,Zirconia,"Material from Idemat 2025 dataset - ",2,Zirconia,,,,8e81cf4a-c047-4f24-a601-630c4b14fe43,1,false,Idemat 2025,,2025-07-29 14:48:34.439926,2025-07-29 14:48:34.439937,
3012,Glass for windows and facades (float glass),"Material from Idemat 2025 dataset - ",39,Glass for windows and facades (float glass),,,,f20456bb-4578-416f-b4dc-603f6ea8f8a0,1,false,Idemat 2025,,2025-07-29 14:48:34.997386,2025-07-29 14:48:34.997396,
3013,Borosilicate glass (Pyrex),"Material from Idemat 2025 dataset - ",39,Borosilicate glass (Pyrex),,,,5deffcb8-5d5e-4f7b-8852-63d97da4ff9a,1,false,Idemat 2025,,2025-07-29 14:48:35.486652,2025-07-29 14:48:35.486657,
3014,Ceramic glass,"Material from Idemat 2025 dataset - ",39,Ceramic glass,,,,04543349-84ad-484a-8c6f-48c172c645d1,1,false,Idemat 2025,,2025-07-29 14:48:35.988815,2025-07-29 14:48:35.988819,
3015,Recycled borosilicate glass (Pyrex),"Material from Idemat 2025 dataset - ",39,Recycled borosilicate glass (Pyrex),,,,d83cc71b-eb4b-4944-8b67-7ee7c6c7dba6,1,false,Idemat 2025,,2025-07-29 14:48:36.506741,2025-07-29 14:48:36.506747,
3016,Recycled silica glass,"Material from Idemat 2025 dataset - ",39,Recycled silica glass,,,,0cf2db45-cad8-4a4c-9425-2da9d0096bb3,1,false,Idemat 2025,,2025-07-29 14:48:36.976649,2025-07-29 14:48:36.976657,
3017,Silica glass,"Material from Idemat 2025 dataset - ",39,Silica glass,,,,d4fbe0de-75ef-4881-b750-cfd933125a25,1,false,Idemat 2025,,2025-07-29 14:48:37.538451,2025-07-29 14:48:37.538455,
3018,Glass bottles 100% recycled,"Material from Idemat 2025 dataset - ",39,Glass bottles 100% recycled,,,,5b79e4ef-79fb-443f-b814-3e49e6eb0467,1,false,Idemat 2025,,2025-07-29 14:48:38.045308,2025-07-29 14:48:38.04532,
3019,Glass bottles recycled average EU 74%,"Material from Idemat 2025 dataset - ",39,Glass bottles recycled average EU 74%,,,,0909891d-a1e3-456a-8485-b9f1d7d0b3bf,1,false,Idemat 2025,,2025-07-29 14:48:38.511321,2025-07-29 14:48:38.511328,
3020,Glass bottles virgin,"Material from Idemat 2025 dataset - ",39,Glass bottles virgin,,,,91b222f4-98f8-4b97-830b-a6ee855e54f3,1,false,Idemat 2025,,2025-07-29 14:48:39.00123,2025-07-29 14:48:39.001236,
3021,"Glass bottles flint (=clean transparant), EoL-RIR in Europe 40%","Material from Idemat 2025 dataset - ",39,"Glass bottles flint (=clean transparant), EoL-RIR in Europe 40%",,,,d3797acf-cf1e-4576-8f84-61f96c0d4b1d,1,false,Idemat 2025,,2025-07-29 14:48:39.484286,2025-07-29 14:48:39.484295,
3022,Glass bottles brown EoL-RIR in Europe 50%,"Material from Idemat 2025 dataset - ",39,Glass bottles brown EoL-RIR in Europe 50%,,,,2444f0ae-fbb0-43e5-a0d5-f3bea6415664,1,false,Idemat 2025,,2025-07-29 14:48:40.003531,2025-07-29 14:48:40.003536,
3023,Glass bottles green EoL-RIR in Europe 80%,"Material from Idemat 2025 dataset - ",39,Glass bottles green EoL-RIR in Europe 80%,,,,63005f12-f475-43a0-821f-22901f99fcc3,1,false,Idemat 2025,,2025-07-29 14:48:40.613035,2025-07-29 14:48:40.613042,
3024,Glass bottles unspecified colour EoL-RIR in Europe 52%,"Material from Idemat 2025 dataset - ",39,Glass bottles unspecified colour EoL-RIR in Europe 52%,,,,875166ff-2eeb-4610-acba-5774e59e74d8,1,false,Idemat 2025,,2025-07-29 14:48:41.094085,2025-07-29 14:48:41.094093,
3025,Steel market mix USA 69.2% EAF for beams & sheet,"Material from Idemat 2025 dataset - ",49,Steel market mix USA 69.2% EAF for beams & sheet,,,,7b7df295-4001-4737-9dd6-0829660838e1,1,false,Idemat 2025,,2025-07-29 14:48:41.62945,2025-07-29 14:48:41.629461,
3026,Steel virgin + 15% scrap BOF for beams & sheet,"Material from Idemat 2025 dataset - ",49,Steel virgin + 15% scrap BOF for beams & sheet,,,,de861f64-cd84-4df9-af55-0e0cbd6f546d,1,false,Idemat 2025,,2025-07-29 14:48:42.095716,2025-07-29 14:48:42.095725,
3027,Steel from 100% scrap EAF for beams & sheet,"Material from Idemat 2025 dataset - ",49,Steel from 100% scrap EAF for beams & sheet,,,,f2b8b2f3-ab00-46dc-af6a-409a98947eea,1,false,Idemat 2025,,2025-07-29 14:48:42.582476,2025-07-29 14:48:42.582482,
3028,Steel market mix Europe 49.8% EAF for beams & sheet,"Material from Idemat 2025 dataset - ",49,Steel market mix Europe 49.8% EAF for beams & sheet,,,,b1f12e13-0d02-489d-8cd6-6d804e2e3623,1,false,Idemat 2025,,2025-07-29 14:48:43.044711,2025-07-29 14:48:43.04472,
3029,Steel market mix China 9% EAF for beams & sheet,"Material from Idemat 2025 dataset - ",49,Steel market mix China 9% EAF for beams & sheet,,,,006e280c-be79-457f-bb9f-f635ef425a63,1,false,Idemat 2025,,2025-07-29 14:48:43.532602,2025-07-29 14:48:43.532611,
3030,Steel welded pipes 8.5% scrap BOF,"Material from Idemat 2025 dataset - ",49,Steel welded pipes 8.5% scrap BOF,,,,689a9a8c-fc61-406a-9d5b-2a881062f0b8,1,false,Idemat 2025,,2025-07-29 14:48:44.048927,2025-07-29 14:48:44.048939,
3031,Steel seamless pipes 33% scrap BOF,"Material from Idemat 2025 dataset - ",49,Steel seamless pipes 33% scrap BOF,,,,222cbbc2-2f2b-49a9-8fe1-85e520827a1d,1,false,Idemat 2025,,2025-07-29 14:48:44.575926,2025-07-29 14:48:44.575933,
3032,GG15,"Material from Idemat 2025 dataset - ",50,GG15,,,,bd73183e-fe5c-484c-b4d6-206078a32cbb,1,false,Idemat 2025,,2025-07-29 14:48:45.093902,2025-07-29 14:48:45.093911,
3033,GG35,"Material from Idemat 2025 dataset - ",50,GG35,,,,7a540f9f-fe71-471e-8678-6ef1b1a00611,1,false,Idemat 2025,,2025-07-29 14:48:45.585636,2025-07-29 14:48:45.585648,
3034,GGG-NiCr,"Material from Idemat 2025 dataset - ",50,GGG-NiCr,,,,a1192fd6-d72d-41d0-9a5f-044f13498815,1,false,Idemat 2025,,2025-07-29 14:48:46.066855,2025-07-29 14:48:46.06686,
3035,GGG-NiSiCr,"Material from Idemat 2025 dataset - ",50,GGG-NiSiCr,,,,2d14d034-ba84-40e2-98ae-7dc21860caa0,1,false,Idemat 2025,,2025-07-29 14:48:46.544442,2025-07-29 14:48:46.544451,
3036,GGG40,"Material from Idemat 2025 dataset - ",50,GGG40,,,,bc8bdba8-d6da-4a8c-a404-bc281e10c515,1,false,Idemat 2025,,2025-07-29 14:48:47.030033,2025-07-29 14:48:47.030044,
3037,GGG60,"Material from Idemat 2025 dataset - ",50,GGG60,,,,15df9d9e-40f0-4c07-b538-3868790a0547,1,false,Idemat 2025,,2025-07-29 14:48:47.55891,2025-07-29 14:48:47.558918,
3038,GGG70,"Material from Idemat 2025 dataset - ",50,GGG70,,,,00c05444-857c-4cc9-bdc7-3686198a40c6,1,false,Idemat 2025,,2025-07-29 14:48:48.049748,2025-07-29 14:48:48.049753,
3039,GGL-NiCuCr,"Material from Idemat 2025 dataset - ",50,GGL-NiCuCr,,,,e15c70aa-c60e-4d94-9843-2d3584aa05ea,1,false,Idemat 2025,,2025-07-29 14:48:48.564508,2025-07-29 14:48:48.564518,
3040,"Stainless Steel (secondary), average","Material from Idemat 2025 dataset - ",51,"Stainless Steel (secondary), average",,,,6842ff9f-adf3-4507-9a96-df6e465aca94,1,false,Idemat 2025,,2025-07-29 14:48:49.057,2025-07-29 14:48:49.057005,
3041,GX12Cr14 (CA15) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,GX12Cr14 (CA15) 23% inox scrap (China),,,,ba1f14dd-74dd-457c-acac-0bcabbf597aa,1,false,Idemat 2025,,2025-07-29 14:48:49.622253,2025-07-29 14:48:49.622259,
3042,GX12Cr14 (CA15) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,GX12Cr14 (CA15) 44% inox scrap (World),,,,3e7acf3c-eb9c-4363-b4dc-e5de8be69cf0,1,false,Idemat 2025,,2025-07-29 14:48:50.128364,2025-07-29 14:48:50.128373,
3043,"GX12Cr14 (CA15) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"GX12Cr14 (CA15) 70% inox scrap (EU, USA)",,,,3434d033-93b5-4acc-b3d5-c27fe794d27c,1,false,Idemat 2025,,2025-07-29 14:48:50.639272,2025-07-29 14:48:50.639278,
3044,GX5CrNi19 10 (CF8) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,GX5CrNi19 10 (CF8) 23% inox scrap (China),,,,954e1375-08ba-4d2d-a0b8-1f5b0ca3e0dd,1,false,Idemat 2025,,2025-07-29 14:48:51.153945,2025-07-29 14:48:51.15395,
3045,GX5CrNi19 10 (CF8) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,GX5CrNi19 10 (CF8) 44% inox scrap (World),,,,8fdea78e-ddaf-409f-b24f-87cc3b9553ea,1,false,Idemat 2025,,2025-07-29 14:48:51.773735,2025-07-29 14:48:51.773741,
3046,"GX5CrNi19 10 (CF8) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"GX5CrNi19 10 (CF8) 70% inox scrap (EU, USA)",,,,7c8c09ac-ab12-43b0-94e2-feaf975e725c,1,false,Idemat 2025,,2025-07-29 14:48:52.306704,2025-07-29 14:48:52.306709,
3047,X10Cr13 (mart 410) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X10Cr13 (mart 410) 23% inox scrap (China),,,,c0b20f1d-23d6-4f67-b786-e765187f17e9,1,false,Idemat 2025,,2025-07-29 14:48:52.959497,2025-07-29 14:48:52.95951,
3048,X10Cr13 (mart 410) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X10Cr13 (mart 410) 44% inox scrap (World),,,,9362a1f9-bd0e-4a4e-bd6a-a85444f32a0e,1,false,Idemat 2025,,2025-07-29 14:48:53.467518,2025-07-29 14:48:53.467524,
3049,"X10Cr13 (mart 410) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X10Cr13 (mart 410) 70% inox scrap (EU, USA)",,,,fd65bd86-24c0-45ba-85bd-01cc4955a37c,1,false,Idemat 2025,,2025-07-29 14:48:53.985098,2025-07-29 14:48:53.985103,
3050,X10CrNiMoNb 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X10CrNiMoNb 23% inox scrap (China),,,,be08581e-e042-4c21-afd2-fe0f506e8d66,1,false,Idemat 2025,,2025-07-29 14:48:54.477704,2025-07-29 14:48:54.477712,
3051,X10CrNiMoNb 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X10CrNiMoNb 44% inox scrap (World),,,,b1126acd-eed8-42cc-9343-23d9ab291227,1,false,Idemat 2025,,2025-07-29 14:48:54.938678,2025-07-29 14:48:54.938681,
3052,"X10CrNiMoNb 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X10CrNiMoNb 70% inox scrap (EU, USA)",,,,09014edc-c55c-4d14-b90e-dbfff282389e,1,false,Idemat 2025,,2025-07-29 14:48:55.40922,2025-07-29 14:48:55.409227,
3053,X10CrNiS (303) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X10CrNiS (303) 23% inox scrap (China),,,,14bb27c4-51ba-4193-bcbb-4069b145cf2d,1,false,Idemat 2025,,2025-07-29 14:48:55.900113,2025-07-29 14:48:55.900118,
3054,X10CrNiS (303) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X10CrNiS (303) 44% inox scrap (World),,,,842f9438-b46a-4c7e-9085-f61f6b4445bc,1,false,Idemat 2025,,2025-07-29 14:48:56.382706,2025-07-29 14:48:56.382713,
3055,"X10CrNiS (303) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X10CrNiS (303) 70% inox scrap (EU, USA)",,,,82801b52-58e1-4d7c-a4b6-ef4a9968fdc4,1,false,Idemat 2025,,2025-07-29 14:48:56.864413,2025-07-29 14:48:56.864421,
3056,X12Cr13 (416) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X12Cr13 (416) 23% inox scrap (China),,,,6139c6ee-68b3-4f55-bc87-d2dc3fb2630f,1,false,Idemat 2025,,2025-07-29 14:48:57.369439,2025-07-29 14:48:57.369444,
3057,X12Cr13 (416) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X12Cr13 (416) 44% inox scrap (World),,,,fd01d6f0-4ab2-454f-bfd2-35c4380318a3,1,false,Idemat 2025,,2025-07-29 14:48:57.871739,2025-07-29 14:48:57.871744,
3058,"X12Cr13 (416) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X12Cr13 (416) 70% inox scrap (EU, USA)",,,,03b34936-61ae-4e95-a71a-d2d890a7f88a,1,false,Idemat 2025,,2025-07-29 14:48:58.326871,2025-07-29 14:48:58.326877,
3059,X12CrNi17 7 (301) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X12CrNi17 7 (301) 23% inox scrap (China),,,,4c780ddd-f269-4e1e-a615-8559bab4eeb5,1,false,Idemat 2025,,2025-07-29 14:48:58.805872,2025-07-29 14:48:58.805877,
3060,X12CrNi17 7 (301) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X12CrNi17 7 (301) 44% inox scrap (World),,,,d1c9d825-7ed1-4a86-9633-d19f1414ff20,1,false,Idemat 2025,,2025-07-29 14:48:59.266672,2025-07-29 14:48:59.266682,
3061,"X12CrNi17 7 (301) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X12CrNi17 7 (301) 70% inox scrap (EU, USA)",,,,f51196f3-e5c8-4d67-92bd-cad2a39912be,1,false,Idemat 2025,,2025-07-29 14:48:59.802016,2025-07-29 14:48:59.802051,
3062,X20Cr13 (420) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X20Cr13 (420) 23% inox scrap (China),,,,2ddc5f33-8fbc-4fc9-9f42-2232039472a7,1,false,Idemat 2025,,2025-07-29 14:49:00.306197,2025-07-29 14:49:00.306203,
3063,X20Cr13 (420) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X20Cr13 (420) 44% inox scrap (World),,,,f64d4b02-4305-4bf6-abfa-c811407c9d2d,1,false,Idemat 2025,,2025-07-29 14:49:00.822379,2025-07-29 14:49:00.822384,
3064,"X20Cr13 (420) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X20Cr13 (420) 70% inox scrap (EU, USA)",,,,4f9005ea-4ab2-4931-8ed4-14ec248f92aa,1,false,Idemat 2025,,2025-07-29 14:49:01.34963,2025-07-29 14:49:01.349635,
3065,X22CrNi17 (431) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X22CrNi17 (431) 23% inox scrap (China),,,,32b0eaa5-0c74-47bd-a12c-869e8403b46d,1,false,Idemat 2025,,2025-07-29 14:49:01.851311,2025-07-29 14:49:01.851315,
3066,X22CrNi17 (431) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X22CrNi17 (431) 44% inox scrap (World),,,,f928e2e7-2e7a-40fc-9e8c-b8fc147c4dd7,1,false,Idemat 2025,,2025-07-29 14:49:02.359887,2025-07-29 14:49:02.359898,
3067,"X22CrNi17 (431) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X22CrNi17 (431) 70% inox scrap (EU, USA)",,,,35681b92-3c71-427b-9388-6ecf3fd76246,1,false,Idemat 2025,,2025-07-29 14:49:02.971606,2025-07-29 14:49:02.971611,
3068,X2CrNiMo1712 (316L) 23% imox scrap (China),"Material from Idemat 2025 dataset - ",51,X2CrNiMo1712 (316L) 23% imox scrap (China),,,,901b45c4-3493-429b-9b24-b431cb25108d,1,false,Idemat 2025,,2025-07-29 14:49:03.544823,2025-07-29 14:49:03.544831,
3069,X2CrNiMo1712 (316L) 44% imox scrap (World),"Material from Idemat 2025 dataset - ",51,X2CrNiMo1712 (316L) 44% imox scrap (World),,,,fe096194-c9d1-49c1-bbf6-17e9fd7bdd16,1,false,Idemat 2025,,2025-07-29 14:49:04.112511,2025-07-29 14:49:04.112519,
3070,"X2CrNiMo1712 (316L) 70% imox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X2CrNiMo1712 (316L) 70% imox scrap (EU, USA)",,,,dc2211df-cb82-46b4-b1bd-26ff09fee5b2,1,false,Idemat 2025,,2025-07-29 14:49:04.639629,2025-07-29 14:49:04.639634,
3071,X30Cr13 (~420) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X30Cr13 (~420) 23% inox scrap (China),,,,9b9c71f4-a2cf-405a-8209-2c2644cf2cca,1,false,Idemat 2025,,2025-07-29 14:49:05.210952,2025-07-29 14:49:05.21096,
3072,X30Cr13 (~420) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X30Cr13 (~420) 44% inox scrap (World),,,,a38cb184-7ecb-411e-8e49-c2809828864f,1,false,Idemat 2025,,2025-07-29 14:49:05.729183,2025-07-29 14:49:05.729209,
3073,"X30Cr13 (~420) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X30Cr13 (~420) 70% inox scrap (EU, USA)",,,,14c32ee8-0a49-4643-9f26-7fb8a641f362,1,false,Idemat 2025,,2025-07-29 14:49:06.230103,2025-07-29 14:49:06.230109,
3074,X35CrMo17 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X35CrMo17 23% inox scrap (China),,,,6fb68842-d135-4e04-a1af-f20e9d40b513,1,false,Idemat 2025,,2025-07-29 14:49:06.815903,2025-07-29 14:49:06.815916,
3075,X35CrMo17 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X35CrMo17 44% inox scrap (World),,,,452ad7a9-f843-489f-b783-c6c71fc18a43,1,false,Idemat 2025,,2025-07-29 14:49:07.680301,2025-07-29 14:49:07.680315,
3076,"X35CrMo17 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X35CrMo17 70% inox scrap (EU, USA)",,,,3f396962-baec-4165-93c2-7aeda7e0945f,1,false,Idemat 2025,,2025-07-29 14:49:08.288107,2025-07-29 14:49:08.288112,
3077,X5CrNi18 (304) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X5CrNi18 (304) 23% inox scrap (China),,,,2d188c20-b1c9-4d42-821e-b4009500e566,1,false,Idemat 2025,,2025-07-29 14:49:08.992093,2025-07-29 14:49:08.992103,
3078,X5CrNi18 (304) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X5CrNi18 (304) 44% inox scrap (World),,,,5e9b58c6-dd46-40d3-b32a-8f7d5c9cde17,1,false,Idemat 2025,,2025-07-29 14:49:09.539649,2025-07-29 14:49:09.539655,
3079,"X5CrNi18 (304) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X5CrNi18 (304) 70% inox scrap (EU, USA)",,,,f290a155-7b88-43b3-9a62-aa4947eaac36,1,false,Idemat 2025,,2025-07-29 14:49:10.0268,2025-07-29 14:49:10.026806,
3080,X5CrNiMo18 (316) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X5CrNiMo18 (316) 23% inox scrap (China),,,,cd123191-b814-4255-982a-c8a695fbae78,1,false,Idemat 2025,,2025-07-29 14:49:10.511614,2025-07-29 14:49:10.511627,
3081,X5CrNiMo18 (316) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X5CrNiMo18 (316) 44% inox scrap (World),,,,e3006659-42b4-4f3c-99ce-f1f48b4cdd1d,1,false,Idemat 2025,,2025-07-29 14:49:11.063696,2025-07-29 14:49:11.063706,
3082,"X5CrNiMo18 (316) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X5CrNiMo18 (316) 70% inox scrap (EU, USA)",,,,31a39814-9138-4a61-a71d-d40fb7416df5,1,false,Idemat 2025,,2025-07-29 14:49:11.773887,2025-07-29 14:49:11.773894,
3083,X6Cr17 (430) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X6Cr17 (430) 23% inox scrap (China),,,,43815cf3-3e4d-4c98-bcce-28fda427f36a,1,false,Idemat 2025,,2025-07-29 14:49:12.538747,2025-07-29 14:49:12.538753,
3084,X6Cr17 (430) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X6Cr17 (430) 44% inox scrap (World),,,,05c113ad-3eab-4fb6-a330-da8cfda6ffb8,1,false,Idemat 2025,,2025-07-29 14:49:13.266238,2025-07-29 14:49:13.266249,
3085,"X6Cr17 (430) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X6Cr17 (430) 70% inox scrap (EU, USA)",,,,6c1356cf-5ddb-44d2-b308-a7f5628909d4,1,false,Idemat 2025,,2025-07-29 14:49:13.97193,2025-07-29 14:49:13.971936,
3086,X6CrNi18 (~304) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X6CrNi18 (~304) 23% inox scrap (China),,,,71831625-3996-4a3a-a87c-c2f67ec84674,1,false,Idemat 2025,,2025-07-29 14:49:14.831742,2025-07-29 14:49:14.831757,
3087,X6CrNi18 (~304) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X6CrNi18 (~304) 44% inox scrap (World),,,,c19c13b7-9746-4848-9c92-7e7454852477,1,false,Idemat 2025,,2025-07-29 14:49:15.318847,2025-07-29 14:49:15.318857,
3088,"X6CrNi18 (~304) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X6CrNi18 (~304) 70% inox scrap (EU, USA)",,,,b0271dbb-f6d0-41d6-a616-1b049e887c2b,1,false,Idemat 2025,,2025-07-29 14:49:16.070149,2025-07-29 14:49:16.070155,
3089,X7CrAl13 (405) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X7CrAl13 (405) 23% inox scrap (China),,,,f2fada0b-cb56-4fa9-b0ed-2d2ad65a2494,1,false,Idemat 2025,,2025-07-29 14:49:17.000554,2025-07-29 14:49:17.000566,
3090,X7CrAl13 (405) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X7CrAl13 (405) 44% inox scrap (World),,,,18f923ec-9d54-469e-99bf-fc08de447c73,1,false,Idemat 2025,,2025-07-29 14:49:17.824433,2025-07-29 14:49:17.824445,
3091,"X7CrAl13 (405) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X7CrAl13 (405) 70% inox scrap (EU, USA)",,,,2a0249b6-7e50-4599-a537-d6e7bc716e5e,1,false,Idemat 2025,,2025-07-29 14:49:18.545432,2025-07-29 14:49:18.545444,
3092,X90CrCoMoV17 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X90CrCoMoV17 23% inox scrap (China),,,,3d1c16af-6fac-4ecd-89ba-c2444a78f80d,1,false,Idemat 2025,,2025-07-29 14:49:19.325382,2025-07-29 14:49:19.325392,
3093,X90CrCoMoV17 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X90CrCoMoV17 44% inox scrap (World),,,,5c70d0c8-468d-4d39-b7b1-c2c287d20abc,1,false,Idemat 2025,,2025-07-29 14:49:19.842743,2025-07-29 14:49:19.842755,
3094,"X90CrCoMoV17 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X90CrCoMoV17 70% inox scrap (EU, USA)",,,,6f861d79-66ad-4899-a720-4e4b68e1bf62,1,false,Idemat 2025,,2025-07-29 14:49:20.343171,2025-07-29 14:49:20.343209,
3095,X90CrMoV18 (440B) 23% inox scrap (China),"Material from Idemat 2025 dataset - ",51,X90CrMoV18 (440B) 23% inox scrap (China),,,,0f2319e9-2c33-4a16-98e8-ad56a2a65942,1,false,Idemat 2025,,2025-07-29 14:49:20.810155,2025-07-29 14:49:20.810167,
3096,X90CrMoV18 (440B) 44% inox scrap (World),"Material from Idemat 2025 dataset - ",51,X90CrMoV18 (440B) 44% inox scrap (World),,,,40c58708-ef9e-434e-853a-288138367ee8,1,false,Idemat 2025,,2025-07-29 14:49:21.248102,2025-07-29 14:49:21.248118,
3097,"X90CrMoV18 (440B) 70% inox scrap (EU, USA)","Material from Idemat 2025 dataset - ",51,"X90CrMoV18 (440B) 70% inox scrap (EU, USA)",,,,d1d776ae-6c29-48e7-a08b-c27688d5d0e9,1,false,Idemat 2025,,2025-07-29 14:49:21.729135,2025-07-29 14:49:21.729147,
3098,10SPb20 (1.0721),"Material from Idemat 2025 dataset - ",49,10SPb20 (1.0721),,,,90869cc3-6679-4df9-8b62-b05578a54eb0,1,false,Idemat 2025,,2025-07-29 14:49:22.267192,2025-07-29 14:49:22.267199,
3099,35S20 (1.0726),"Material from Idemat 2025 dataset - ",49,35S20 (1.0726),,,,4dba1161-a459-43dc-bc44-5632d8099b86,1,false,Idemat 2025,,2025-07-29 14:49:22.791688,2025-07-29 14:49:22.791697,
