id,material_id,value,value_min,value_max,test_standard,notes,source,is_verified,created_at,updated_at,property_id,property_category,unit,created_by
36920,3361,0.1930484517,,,,,,false,2025-07-29 14:51:50.584695+00,2025-07-29 14:51:50.584701+00,163,,,
36921,3361,1.033364552,,,,,,false,2025-07-29 14:51:50.613607+00,2025-07-29 14:51:50.613619+00,164,,,
36922,3362,0.57,,,,,,false,2025-07-29 14:51:50.662003+00,2025-07-29 14:51:50.662013+00,74,,kg CO2e/kg,
36923,3362,3.79,,,,,,false,2025-07-29 14:51:50.68683+00,2025-07-29 14:51:50.686835+00,159,,,
36924,3362,108.0,,,,,,false,2025-07-29 14:51:50.713845+00,2025-07-29 14:51:50.713855+00,172,,,
36925,3362,0.11,,,,,,false,2025-07-29 14:51:50.74605+00,2025-07-29 14:51:50.746058+00,168,,,
36926,3362,0.097402942,,,,,,false,2025-07-29 14:51:50.77413+00,2025-07-29 14:51:50.774136+00,167,,,
36927,3362,0.003725533,,,,,,false,2025-07-29 14:51:50.803091+00,2025-07-29 14:51:50.803096+00,170,,,
36928,3362,0.0075315227,,,,,,false,2025-07-29 14:51:50.831067+00,2025-07-29 14:51:50.831073+00,169,,,
36929,3362,0.0000058395049,,,,,,false,2025-07-29 14:51:50.855963+00,2025-07-29 14:51:50.855971+00,166,,,
36930,3362,0.000000013777859,,,,,,false,2025-07-29 14:51:50.882379+00,2025-07-29 14:51:50.882384+00,171,,,
36931,3362,1.0548351,,,,,,false,2025-07-29 14:51:50.907864+00,2025-07-29 14:51:50.907874+00,165,,,
36932,3362,0.00,,,,,,false,2025-07-29 14:51:50.932962+00,2025-07-29 14:51:50.932967+00,160,,,
36933,3362,0.56780149,,,,,,false,2025-07-29 14:51:50.956315+00,2025-07-29 14:51:50.956321+00,161,,,
36934,3362,0.2862815077,,,,,,false,2025-07-29 14:51:50.985275+00,2025-07-29 14:51:50.98528+00,162,,,
36935,3362,0.1769950228,,,,,,false,2025-07-29 14:51:51.015645+00,2025-07-29 14:51:51.01565+00,163,,,
36936,3362,0.8072394484,,,,,,false,2025-07-29 14:51:51.051978+00,2025-07-29 14:51:51.051984+00,164,,,
36937,3363,0.53,,,,,,false,2025-07-29 14:51:51.117682+00,2025-07-29 14:51:51.117688+00,74,,kg CO2e/kg,
36938,3363,3.50,,,,,,false,2025-07-29 14:51:51.14853+00,2025-07-29 14:51:51.148535+00,159,,,
36939,3363,93.9,,,,,,false,2025-07-29 14:51:51.179397+00,2025-07-29 14:51:51.179405+00,172,,,
36940,3363,0.07,,,,,,false,2025-07-29 14:51:51.211596+00,2025-07-29 14:51:51.211609+00,168,,,
36941,3363,0.056360614,,,,,,false,2025-07-29 14:51:51.237213+00,2025-07-29 14:51:51.237223+00,167,,,
36942,3363,0.0027989951,,,,,,false,2025-07-29 14:51:51.263393+00,2025-07-29 14:51:51.263403+00,170,,,
36943,3363,0.0059946012,,,,,,false,2025-07-29 14:51:51.292354+00,2025-07-29 14:51:51.292366+00,169,,,
36944,3363,0.0000033789337,,,,,,false,2025-07-29 14:51:51.318719+00,2025-07-29 14:51:51.318724+00,166,,,
36945,3363,0.000000010351313,,,,,,false,2025-07-29 14:51:51.342951+00,2025-07-29 14:51:51.342962+00,171,,,
36946,3363,0.83958,,,,,,false,2025-07-29 14:51:51.373838+00,2025-07-29 14:51:51.373849+00,165,,,
36947,3363,0.00,,,,,,false,2025-07-29 14:51:51.407688+00,2025-07-29 14:51:51.407696+00,160,,,
36948,3363,0.525,,,,,,false,2025-07-29 14:51:51.439729+00,2025-07-29 14:51:51.439735+00,161,,,
36949,3363,0.2161001761,,,,,,false,2025-07-29 14:51:51.462969+00,2025-07-29 14:51:51.462978+00,162,,,
36950,3363,0.164638532,,,,,,false,2025-07-29 14:51:51.49004+00,2025-07-29 14:51:51.490047+00,163,,,
36951,3363,0.996118532,,,,,,false,2025-07-29 14:51:51.516719+00,2025-07-29 14:51:51.516724+00,164,,,
36952,3364,0.54,,,,,,false,2025-07-29 14:51:51.570385+00,2025-07-29 14:51:51.570393+00,74,,kg CO2e/kg,
36953,3364,3.62,,,,,,false,2025-07-29 14:51:51.598376+00,2025-07-29 14:51:51.598382+00,159,,,
36954,3364,76.9,,,,,,false,2025-07-29 14:51:51.624779+00,2025-07-29 14:51:51.624785+00,172,,,
36955,3364,0.12,,,,,,false,2025-07-29 14:51:51.65046+00,2025-07-29 14:51:51.650466+00,168,,,
36956,3364,0.11189264,,,,,,false,2025-07-29 14:51:51.681212+00,2025-07-29 14:51:51.68122+00,167,,,
36957,3364,0.0038083029,,,,,,false,2025-07-29 14:51:51.71618+00,2025-07-29 14:51:51.716188+00,170,,,
36958,3364,0.005468033,,,,,,false,2025-07-29 14:51:51.741763+00,2025-07-29 14:51:51.741775+00,169,,,
36959,3364,0.0000067081919,,,,,,false,2025-07-29 14:51:51.765651+00,2025-07-29 14:51:51.765657+00,166,,,
36960,3364,0.000000014083961,,,,,,false,2025-07-29 14:51:51.79037+00,2025-07-29 14:51:51.79038+00,171,,,
36961,3364,0.76583095,,,,,,false,2025-07-29 14:51:51.814524+00,2025-07-29 14:51:51.814534+00,165,,,
36962,3364,0.00,,,,,,false,2025-07-29 14:51:51.83866+00,2025-07-29 14:51:51.838667+00,160,,,
36963,3364,0.54290145,,,,,,false,2025-07-29 14:51:51.863654+00,2025-07-29 14:51:51.863663+00,161,,,
36964,3364,0.2972649231,,,,,,false,2025-07-29 14:51:51.889714+00,2025-07-29 14:51:51.889722+00,162,,,
36965,3364,0.2285546277,,,,,,false,2025-07-29 14:51:51.923569+00,2025-07-29 14:51:51.923574+00,163,,,
36966,3364,0.803421296,,,,,,false,2025-07-29 14:51:51.960328+00,2025-07-29 14:51:51.960338+00,164,,,
36967,3365,0.40,,,,,,false,2025-07-29 14:51:52.020385+00,2025-07-29 14:51:52.020391+00,74,,kg CO2e/kg,
36968,3365,2.67,,,,,,false,2025-07-29 14:51:52.052046+00,2025-07-29 14:51:52.052077+00,159,,,
36969,3365,78.9,,,,,,false,2025-07-29 14:51:52.080173+00,2025-07-29 14:51:52.080182+00,172,,,
36970,3365,0.09,,,,,,false,2025-07-29 14:51:52.103229+00,2025-07-29 14:51:52.103233+00,168,,,
36971,3365,0.082480861,,,,,,false,2025-07-29 14:51:52.13135+00,2025-07-29 14:51:52.13136+00,167,,,
36972,3365,0.0028072633,,,,,,false,2025-07-29 14:51:52.161491+00,2025-07-29 14:51:52.161501+00,170,,,
36973,3365,0.0056156347,,,,,,false,2025-07-29 14:51:52.184413+00,2025-07-29 14:51:52.184417+00,169,,,
36974,3365,0.0000049448958,,,,,,false,2025-07-29 14:51:52.21298+00,2025-07-29 14:51:52.21299+00,166,,,
36975,3365,0.000000010381891,,,,,,false,2025-07-29 14:51:52.244459+00,2025-07-29 14:51:52.244469+00,171,,,
36976,3365,0.78650346,,,,,,false,2025-07-29 14:51:52.271426+00,2025-07-29 14:51:52.271451+00,165,,,
36977,3365,0.00,,,,,,false,2025-07-29 14:51:52.303335+00,2025-07-29 14:51:52.30334+00,160,,,
36978,3365,0.40019593,,,,,,false,2025-07-29 14:51:52.335701+00,2025-07-29 14:51:52.335706+00,161,,,
36979,3365,0.2191267154,,,,,,false,2025-07-29 14:51:52.35886+00,2025-07-29 14:51:52.358874+00,162,,,
36980,3365,0.168477412,,,,,,false,2025-07-29 14:51:52.389174+00,2025-07-29 14:51:52.389181+00,163,,,
36981,3365,0.9711023275,,,,,,false,2025-07-29 14:51:52.413406+00,2025-07-29 14:51:52.413413+00,164,,,
36982,3366,0.21,,,,,,false,2025-07-29 14:51:52.466905+00,2025-07-29 14:51:52.46691+00,74,,kg CO2e/kg,
36983,3366,1.38,,,,,,false,2025-07-29 14:51:52.493143+00,2025-07-29 14:51:52.493152+00,159,,,
36984,3366,51.5,,,,,,false,2025-07-29 14:51:52.519818+00,2025-07-29 14:51:52.519824+00,172,,,
36985,3366,0.03,,,,,,false,2025-07-29 14:51:52.544143+00,2025-07-29 14:51:52.544153+00,168,,,
36986,3366,0.02757938,,,,,,false,2025-07-29 14:51:52.572087+00,2025-07-29 14:51:52.572094+00,167,,,
36987,3366,0.0011758746,,,,,,false,2025-07-29 14:51:52.597736+00,2025-07-29 14:51:52.597742+00,170,,,
36988,3366,0.0012324335,,,,,,false,2025-07-29 14:51:52.626464+00,2025-07-29 14:51:52.626477+00,169,,,
36989,3366,0.0000016534401,,,,,,false,2025-07-29 14:51:52.649945+00,2025-07-29 14:51:52.64995+00,166,,,
36990,3366,0.0000000043486487,,,,,,false,2025-07-29 14:51:52.678443+00,2025-07-29 14:51:52.678455+00,171,,,
36991,3366,0.17260974,,,,,,false,2025-07-29 14:51:52.709229+00,2025-07-29 14:51:52.709243+00,165,,,
36992,3366,0.00,,,,,,false,2025-07-29 14:51:52.738328+00,2025-07-29 14:51:52.738426+00,160,,,
36993,3366,0.20712107,,,,,,false,2025-07-29 14:51:52.76482+00,2025-07-29 14:51:52.764826+00,161,,,
36994,3366,0.04296134931,,,,,,false,2025-07-29 14:51:52.789511+00,2025-07-29 14:51:52.789519+00,162,,,
36995,3366,0.02977494104,,,,,,false,2025-07-29 14:51:52.812733+00,2025-07-29 14:51:52.812746+00,163,,,
36996,3366,1.748349971,,,,,,false,2025-07-29 14:51:52.83512+00,2025-07-29 14:51:52.835126+00,164,,,
36997,3367,0.54,,,,,,false,2025-07-29 14:51:52.895197+00,2025-07-29 14:51:52.895207+00,74,,kg CO2e/kg,
36998,3367,3.57,,,,,,false,2025-07-29 14:51:52.923854+00,2025-07-29 14:51:52.92386+00,159,,,
36999,3367,75.1,,,,,,false,2025-07-29 14:51:52.951178+00,2025-07-29 14:51:52.951183+00,172,,,
37000,3367,0.10,,,,,,false,2025-07-29 14:51:52.975395+00,2025-07-29 14:51:52.975437+00,168,,,
37001,3367,0.086518823,,,,,,false,2025-07-29 14:51:52.998626+00,2025-07-29 14:51:52.998631+00,167,,,
37002,3367,0.0034413678,,,,,,false,2025-07-29 14:51:53.026026+00,2025-07-29 14:51:53.026037+00,170,,,
37003,3367,0.005199828,,,,,,false,2025-07-29 14:51:53.048421+00,2025-07-29 14:51:53.048426+00,169,,,
37004,3367,0.0000051869798,,,,,,false,2025-07-29 14:51:53.072165+00,2025-07-29 14:51:53.072172+00,166,,,
37005,3367,0.000000012726952,,,,,,false,2025-07-29 14:51:53.100056+00,2025-07-29 14:51:53.100062+00,171,,,
37006,3367,0.72826722,,,,,,false,2025-07-29 14:51:53.127458+00,2025-07-29 14:51:53.127466+00,165,,,
37007,3367,0.00,,,,,,false,2025-07-29 14:51:53.157962+00,2025-07-29 14:51:53.15797+00,160,,,
37008,3367,0.53526371,,,,,,false,2025-07-29 14:51:53.182612+00,2025-07-29 14:51:53.182618+00,161,,,
37009,3367,0.2642271562,,,,,,false,2025-07-29 14:51:53.207683+00,2025-07-29 14:51:53.207691+00,162,,,
37010,3367,0.1692399139,,,,,,false,2025-07-29 14:51:53.239971+00,2025-07-29 14:51:53.239978+00,163,,,
37011,3367,0.9056611839,,,,,,false,2025-07-29 14:51:53.264788+00,2025-07-29 14:51:53.264793+00,164,,,
37012,3368,0.79,,,,,,false,2025-07-29 14:51:53.311266+00,2025-07-29 14:51:53.311276+00,74,,kg CO2e/kg,
37013,3368,5.26,,,,,,false,2025-07-29 14:51:53.341108+00,2025-07-29 14:51:53.34112+00,159,,,
37014,3368,106.9,,,,,,false,2025-07-29 14:51:53.363593+00,2025-07-29 14:51:53.363598+00,172,,,
37015,3368,0.10,,,,,,false,2025-07-29 14:51:53.390043+00,2025-07-29 14:51:53.390052+00,168,,,
37016,3368,0.087937985,,,,,,false,2025-07-29 14:51:53.414883+00,2025-07-29 14:51:53.414888+00,167,,,
37017,3368,0.0041356512,,,,,,false,2025-07-29 14:51:53.44227+00,2025-07-29 14:51:53.442281+00,170,,,
37018,3368,0.0075389798,,,,,,false,2025-07-29 14:51:53.46887+00,2025-07-29 14:51:53.468876+00,169,,,
37019,3368,0.0000052720614,,,,,,false,2025-07-29 14:51:53.494472+00,2025-07-29 14:51:53.494483+00,166,,,
37020,3368,0.000000015294568,,,,,,false,2025-07-29 14:51:53.517942+00,2025-07-29 14:51:53.517947+00,171,,,
37021,3368,1.0558795,,,,,,false,2025-07-29 14:51:53.544678+00,2025-07-29 14:51:53.544688+00,165,,,
37022,3368,0.00,,,,,,false,2025-07-29 14:51:53.568203+00,2025-07-29 14:51:53.568208+00,160,,,
37023,3368,0.78825313,,,,,,false,2025-07-29 14:51:53.591609+00,2025-07-29 14:51:53.591625+00,161,,,
37024,3368,0.08739227658,,,,,,false,2025-07-29 14:51:53.626487+00,2025-07-29 14:51:53.626499+00,162,,,
37025,3368,0.0509286898,,,,,,false,2025-07-29 14:51:53.65603+00,2025-07-29 14:51:53.656036+00,163,,,
37026,3368,0.5446892142,,,,,,false,2025-07-29 14:51:53.684776+00,2025-07-29 14:51:53.684783+00,164,,,
37027,3369,0.69,,,,,,false,2025-07-29 14:51:53.7339+00,2025-07-29 14:51:53.733906+00,74,,kg CO2e/kg,
37028,3369,4.63,,,,,,false,2025-07-29 14:51:53.758389+00,2025-07-29 14:51:53.75841+00,159,,,
37029,3369,127.5,,,,,,false,2025-07-29 14:51:53.785747+00,2025-07-29 14:51:53.785751+00,172,,,
37030,3369,0.10,,,,,,false,2025-07-29 14:51:53.809426+00,2025-07-29 14:51:53.80944+00,168,,,
37031,3369,0.087397159,,,,,,false,2025-07-29 14:51:53.840525+00,2025-07-29 14:51:53.84053+00,167,,,
37032,3369,0.0038211921,,,,,,false,2025-07-29 14:51:53.865968+00,2025-07-29 14:51:53.865973+00,170,,,
37033,3369,0.0068951072,,,,,,false,2025-07-29 14:51:53.89179+00,2025-07-29 14:51:53.891801+00,169,,,
37034,3369,0.0000052396378,,,,,,false,2025-07-29 14:51:53.918551+00,2025-07-29 14:51:53.918556+00,166,,,
37035,3369,0.000000014131627,,,,,,false,2025-07-29 14:51:53.947887+00,2025-07-29 14:51:53.947892+00,171,,,
37036,3369,0.96570129,,,,,,false,2025-07-29 14:51:53.97476+00,2025-07-29 14:51:53.974774+00,165,,,
37037,3369,0.00,,,,,,false,2025-07-29 14:51:54.000714+00,2025-07-29 14:51:54.000719+00,160,,,
37038,3369,0.69468872,,,,,,false,2025-07-29 14:51:54.028619+00,2025-07-29 14:51:54.028633+00,161,,,
37039,3369,0.1006887401,,,,,,false,2025-07-29 14:51:54.061662+00,2025-07-29 14:51:54.061673+00,162,,,
37040,3369,0.06274225752,,,,,,false,2025-07-29 14:51:54.089231+00,2025-07-29 14:51:54.089241+00,163,,,
37041,3369,0.7460339575,,,,,,false,2025-07-29 14:51:54.122715+00,2025-07-29 14:51:54.122724+00,164,,,
37042,3370,0.41,,,,,,false,2025-07-29 14:51:54.179035+00,2025-07-29 14:51:54.179042+00,74,,kg CO2e/kg,
37043,3370,2.72,,,,,,false,2025-07-29 14:51:54.207261+00,2025-07-29 14:51:54.207267+00,159,,,
37044,3370,99.7,,,,,,false,2025-07-29 14:51:54.232945+00,2025-07-29 14:51:54.232949+00,172,,,
37045,3370,0.05,,,,,,false,2025-07-29 14:51:54.263357+00,2025-07-29 14:51:54.263366+00,168,,,
37046,3370,0.043894781,,,,,,false,2025-07-29 14:51:54.289913+00,2025-07-29 14:51:54.289922+00,167,,,
37047,3370,0.0022529455,,,,,,false,2025-07-29 14:51:54.31542+00,2025-07-29 14:51:54.315425+00,170,,,
37048,3370,0.0071199009,,,,,,false,2025-07-29 14:51:54.342361+00,2025-07-29 14:51:54.342374+00,169,,,
37049,3370,0.0000026315816,,,,,,false,2025-07-29 14:51:54.373011+00,2025-07-29 14:51:54.373021+00,166,,,
37050,3370,0.000000008331899,,,,,,false,2025-07-29 14:51:54.398648+00,2025-07-29 14:51:54.398657+00,171,,,
37051,3370,0.997185,,,,,,false,2025-07-29 14:51:54.424851+00,2025-07-29 14:51:54.424865+00,165,,,
37052,3370,0.00,,,,,,false,2025-07-29 14:51:54.460551+00,2025-07-29 14:51:54.460561+00,160,,,
37053,3370,0.408,,,,,,false,2025-07-29 14:51:54.489361+00,2025-07-29 14:51:54.489368+00,161,,,
37054,3370,0.2066786189,,,,,,false,2025-07-29 14:51:54.515006+00,2025-07-29 14:51:54.515012+00,162,,,
37055,3370,0.1503571594,,,,,,false,2025-07-29 14:51:54.543029+00,2025-07-29 14:51:54.543043+00,163,,,
37056,3370,0.9155371594,,,,,,false,2025-07-29 14:51:54.569821+00,2025-07-29 14:51:54.569826+00,164,,,
37057,3371,0.52,,,,,,false,2025-07-29 14:51:54.627357+00,2025-07-29 14:51:54.627374+00,74,,kg CO2e/kg,
37058,3371,3.46,,,,,,false,2025-07-29 14:51:54.656924+00,2025-07-29 14:51:54.656929+00,159,,,
37059,3371,97.3,,,,,,false,2025-07-29 14:51:54.683474+00,2025-07-29 14:51:54.683479+00,172,,,
37060,3371,0.10,,,,,,false,2025-07-29 14:51:54.711793+00,2025-07-29 14:51:54.711804+00,168,,,
37061,3371,0.086135877,,,,,,false,2025-07-29 14:51:54.740326+00,2025-07-29 14:51:54.740382+00,167,,,
37062,3371,0.0033483542,,,,,,false,2025-07-29 14:51:54.76737+00,2025-07-29 14:51:54.767377+00,170,,,
37063,3371,0.0068010789,,,,,,false,2025-07-29 14:51:54.795697+00,2025-07-29 14:51:54.795708+00,169,,,
37064,3371,0.0000051640214,,,,,,false,2025-07-29 14:51:54.823585+00,2025-07-29 14:51:54.823592+00,166,,,
37065,3371,0.000000012382967,,,,,,false,2025-07-29 14:51:54.854794+00,2025-07-29 14:51:54.854803+00,171,,,
37066,3371,0.95253206,,,,,,false,2025-07-29 14:51:54.890362+00,2025-07-29 14:51:54.890368+00,165,,,
37067,3371,0.00,,,,,,false,2025-07-29 14:51:54.916564+00,2025-07-29 14:51:54.916569+00,160,,,
37068,3371,0.51931174,,,,,,false,2025-07-29 14:51:54.94433+00,2025-07-29 14:51:54.94434+00,161,,,
37069,3371,0.2405467133,,,,,,false,2025-07-29 14:51:54.972875+00,2025-07-29 14:51:54.972882+00,162,,,
37070,3371,0.1480425513,,,,,,false,2025-07-29 14:51:55.002308+00,2025-07-29 14:51:55.002312+00,163,,,
37071,3371,0.7678824496,,,,,,false,2025-07-29 14:51:55.030598+00,2025-07-29 14:51:55.03061+00,164,,,
37072,3372,1.09,,,,,,false,2025-07-29 14:51:55.085237+00,2025-07-29 14:51:55.085271+00,74,,kg CO2e/kg,
37073,3372,7.28,,,,,,false,2025-07-29 14:51:55.112501+00,2025-07-29 14:51:55.112514+00,159,,,
37074,3372,104.1,,,,,,false,2025-07-29 14:51:55.141966+00,2025-07-29 14:51:55.141979+00,172,,,
37075,3372,0.24,,,,,,false,2025-07-29 14:51:55.168851+00,2025-07-29 14:51:55.168856+00,168,,,
37076,3372,0.22506406,,,,,,false,2025-07-29 14:51:55.197845+00,2025-07-29 14:51:55.197851+00,167,,,
37077,3372,0.0076601293,,,,,,false,2025-07-29 14:51:55.229478+00,2025-07-29 14:51:55.229484+00,170,,,
37078,3372,0.007394848,,,,,,false,2025-07-29 14:51:55.261978+00,2025-07-29 14:51:55.261988+00,169,,,
37079,3372,0.000013493049,,,,,,false,2025-07-29 14:51:55.289815+00,2025-07-29 14:51:55.289822+00,166,,,
37080,3372,0.000000028328881,,,,,,false,2025-07-29 14:51:55.31702+00,2025-07-29 14:51:55.317025+00,171,,,
37081,3372,1.035693,,,,,,false,2025-07-29 14:51:55.344871+00,2025-07-29 14:51:55.34488+00,165,,,
37082,3372,0.00,,,,,,false,2025-07-29 14:51:55.372582+00,2025-07-29 14:51:55.372588+00,160,,,
37083,3372,1.0920075,,,,,,false,2025-07-29 14:51:55.403406+00,2025-07-29 14:51:55.40341+00,161,,,
37084,3372,0.5979271536,,,,,,false,2025-07-29 14:51:55.431959+00,2025-07-29 14:51:55.431964+00,162,,,
37085,3372,0.459721305,,,,,,false,2025-07-29 14:51:55.456656+00,2025-07-29 14:51:55.456663+00,163,,,
37086,3372,0.7545747178,,,,,,false,2025-07-29 14:51:55.483379+00,2025-07-29 14:51:55.483384+00,164,,,
37087,3373,0.40,,,,,,false,2025-07-29 14:51:55.538709+00,2025-07-29 14:51:55.538718+00,74,,kg CO2e/kg,
37088,3373,2.69,,,,,,false,2025-07-29 14:51:55.570411+00,2025-07-29 14:51:55.570416+00,159,,,
37089,3373,97.2,,,,,,false,2025-07-29 14:51:55.597476+00,2025-07-29 14:51:55.597486+00,172,,,
37090,3373,0.05,,,,,,false,2025-07-29 14:51:55.626576+00,2025-07-29 14:51:55.626587+00,168,,,
37091,3373,0.043368391,,,,,,false,2025-07-29 14:51:55.656203+00,2025-07-29 14:51:55.656212+00,167,,,
37092,3373,0.0022144274,,,,,,false,2025-07-29 14:51:55.688673+00,2025-07-29 14:51:55.688681+00,170,,,
37093,3373,0.0069399729,,,,,,false,2025-07-29 14:51:55.716452+00,2025-07-29 14:51:55.716457+00,169,,,
37094,3373,0.0000026000235,,,,,,false,2025-07-29 14:51:55.746094+00,2025-07-29 14:51:55.746105+00,166,,,
37095,3373,0.0000000081894503,,,,,,false,2025-07-29 14:51:55.773729+00,2025-07-29 14:51:55.773739+00,171,,,
37096,3373,0.971985,,,,,,false,2025-07-29 14:51:55.802216+00,2025-07-29 14:51:55.802221+00,165,,,
37097,3373,0.00,,,,,,false,2025-07-29 14:51:55.831714+00,2025-07-29 14:51:55.831719+00,160,,,
37098,3373,0.4035,,,,,,false,2025-07-29 14:51:55.866013+00,2025-07-29 14:51:55.866019+00,161,,,
37099,3373,0.2002599052,,,,,,false,2025-07-29 14:51:55.893174+00,2025-07-29 14:51:55.893186+00,162,,,
37100,3373,0.1465074743,,,,,,false,2025-07-29 14:51:55.919207+00,2025-07-29 14:51:55.919212+00,163,,,
37101,3373,0.9226074743,,,,,,false,2025-07-29 14:51:55.946391+00,2025-07-29 14:51:55.946402+00,164,,,
37102,3374,0.34,,,,,,false,2025-07-29 14:51:56.003523+00,2025-07-29 14:51:56.003528+00,74,,kg CO2e/kg,
37103,3374,2.26,,,,,,false,2025-07-29 14:51:56.03272+00,2025-07-29 14:51:56.032764+00,159,,,
37104,3374,69.5,,,,,,false,2025-07-29 14:51:56.059261+00,2025-07-29 14:51:56.059273+00,172,,,
37105,3374,0.05,,,,,,false,2025-07-29 14:51:56.090862+00,2025-07-29 14:51:56.09087+00,168,,,
37106,3374,0.043905192,,,,,,false,2025-07-29 14:51:56.116954+00,2025-07-29 14:51:56.116958+00,167,,,
37107,3374,0.0020103955,,,,,,false,2025-07-29 14:51:56.14343+00,2025-07-29 14:51:56.143446+00,170,,,
37108,3374,0.004857981,,,,,,false,2025-07-29 14:51:56.16883+00,2025-07-29 14:51:56.168836+00,169,,,
37109,3374,0.0000026322057,,,,,,false,2025-07-29 14:51:56.194231+00,2025-07-29 14:51:56.194241+00,166,,,
37110,3374,0.0000000074348946,,,,,,false,2025-07-29 14:51:56.226027+00,2025-07-29 14:51:56.226043+00,171,,,
37111,3374,0.6803895,,,,,,false,2025-07-29 14:51:56.252843+00,2025-07-29 14:51:56.252847+00,165,,,
37112,3374,0.00,,,,,,false,2025-07-29 14:51:56.281672+00,2025-07-29 14:51:56.281677+00,160,,,
37113,3374,0.33825,,,,,,false,2025-07-29 14:51:56.315898+00,2025-07-29 14:51:56.315903+00,161,,,
37114,3374,0.1747502697,,,,,,false,2025-07-29 14:51:56.344219+00,2025-07-29 14:51:56.34423+00,162,,,
37115,3374,0.1314870481,,,,,,false,2025-07-29 14:51:56.371878+00,2025-07-29 14:51:56.371886+00,163,,,
37116,3374,0.6747570481,,,,,,false,2025-07-29 14:51:56.398544+00,2025-07-29 14:51:56.398549+00,164,,,
37117,3375,1.74,,,,,,false,2025-07-29 14:51:56.450695+00,2025-07-29 14:51:56.4507+00,74,,kg CO2e/kg,
37118,3375,11.58,,,,,,false,2025-07-29 14:51:56.478629+00,2025-07-29 14:51:56.478641+00,159,,,
37119,3375,183.8,,,,,,false,2025-07-29 14:51:56.507733+00,2025-07-29 14:51:56.507745+00,172,,,
37120,3375,0.38,,,,,,false,2025-07-29 14:51:56.535229+00,2025-07-29 14:51:56.535235+00,168,,,
37121,3375,0.35805645,,,,,,false,2025-07-29 14:51:56.564126+00,2025-07-29 14:51:56.564135+00,167,,,
37122,3375,0.012186569,,,,,,false,2025-07-29 14:51:56.592576+00,2025-07-29 14:51:56.592586+00,170,,,
37123,3375,0.013065273,,,,,,false,2025-07-29 14:51:56.618746+00,2025-07-29 14:51:56.618752+00,169,,,
37124,3375,0.000021466214,,,,,,false,2025-07-29 14:51:56.646194+00,2025-07-29 14:51:56.646208+00,166,,,
37125,3375,0.000000045068674,,,,,,false,2025-07-29 14:51:56.673854+00,2025-07-29 14:51:56.673863+00,171,,,
37126,3375,1.8298702,,,,,,false,2025-07-29 14:51:56.707289+00,2025-07-29 14:51:56.707298+00,165,,,
37127,3375,0.00,,,,,,false,2025-07-29 14:51:56.733439+00,2025-07-29 14:51:56.733449+00,160,,,
37128,3375,1.7372846,,,,,,false,2025-07-29 14:51:56.764559+00,2025-07-29 14:51:56.764571+00,161,,,
37129,3375,0.9512477468,,,,,,false,2025-07-29 14:51:56.791753+00,2025-07-29 14:51:56.791772+00,162,,,
37130,3375,0.731374805,,,,,,false,2025-07-29 14:51:56.822236+00,2025-07-29 14:51:56.822246+00,163,,,
37131,3375,1.511396143,,,,,,false,2025-07-29 14:51:56.849678+00,2025-07-29 14:51:56.849684+00,164,,,
37132,3376,0.68,,,,,,false,2025-07-29 14:51:56.907645+00,2025-07-29 14:51:56.907651+00,74,,kg CO2e/kg,
37133,3376,4.52,,,,,,false,2025-07-29 14:51:56.933653+00,2025-07-29 14:51:56.933658+00,159,,,
37134,3376,101.5,,,,,,false,2025-07-29 14:51:56.959366+00,2025-07-29 14:51:56.959378+00,172,,,
37135,3376,0.09,,,,,,false,2025-07-29 14:51:56.985761+00,2025-07-29 14:51:56.985767+00,168,,,
37136,3376,0.078639492,,,,,,false,2025-07-29 14:51:57.020519+00,2025-07-29 14:51:57.020525+00,167,,,
37137,3376,0.0036270325,,,,,,false,2025-07-29 14:51:57.045504+00,2025-07-29 14:51:57.045516+00,170,,,
37138,3376,0.0069246576,,,,,,false,2025-07-29 14:51:57.072346+00,2025-07-29 14:51:57.072353+00,169,,,
37139,3376,0.0000047145978,,,,,,false,2025-07-29 14:51:57.099882+00,2025-07-29 14:51:57.099887+00,166,,,
37140,3376,0.000000013413582,,,,,,false,2025-07-29 14:51:57.130804+00,2025-07-29 14:51:57.130813+00,171,,,
37141,3376,0.96984,,,,,,false,2025-07-29 14:51:57.156302+00,2025-07-29 14:51:57.156309+00,165,,,
37142,3376,0.00,,,,,,false,2025-07-29 14:51:57.183276+00,2025-07-29 14:51:57.183282+00,160,,,
37143,3376,0.678,,,,,,false,2025-07-29 14:51:57.209564+00,2025-07-29 14:51:57.209582+00,161,,,
37144,3376,0.1524051537,,,,,,false,2025-07-29 14:51:57.239993+00,2025-07-29 14:51:57.240011+00,162,,,
37145,3376,0.1174912942,,,,,,false,2025-07-29 14:51:57.268506+00,2025-07-29 14:51:57.268511+00,163,,,
37146,3376,0.7297912942,,,,,,false,2025-07-29 14:51:57.29519+00,2025-07-29 14:51:57.2952+00,164,,,
37147,3377,0.53,,,,,,false,2025-07-29 14:51:57.352837+00,2025-07-29 14:51:57.352842+00,74,,kg CO2e/kg,
37148,3377,3.54,,,,,,false,2025-07-29 14:51:57.380427+00,2025-07-29 14:51:57.380436+00,159,,,
37149,3377,72.5,,,,,,false,2025-07-29 14:51:57.407385+00,2025-07-29 14:51:57.407391+00,172,,,
